45, ဢိင် - တူဝ်ၽႅတ်းသဵင်လင်, "လိင်းဢိင် ၵိင်ႇမႆႉ ႁိင်ႇလင် မႄးတိင်ႇ ႁူဝ်ၶိင်"
44, ဢၢင် - တူဝ်ၽႅတ်းသဵင်လင်, "ၸၢင်ႉယၢင်ႈ ၵၢင်တၢင်း ႁၢင်ႇၼႃႇ တၢင်ႇၸၢင်ႉ ၸဝ်ႈၸၢင်း"
43, ဢင် - တူဝ်ၽႅတ်းသဵင်လင်, "တင်ႇၼင်ႈ သင်ႇဝႆႉ သင်ႉထူဝ်ႇ ၶီႈၶင်ႈ ၼမ်ႉၼင်"
42, ဢိူၼ် - တူဝ်ၽႅတ်းသဵင်လင်, "ႁိူၼ်းပိူၼ်ႈ ႁၼ်လိူၼ် ၸိူၼ်းၼႃႇ ယႃႇသိူၼ်ႈ ငိူၼ်ႈမၼ်း"
41, ဢိုၼ် - တူဝ်ၽႅတ်းသဵင်လင်, "ငိုၼ်းတိုၼ်း ၶိုၼ်ႈယႂ်ႇ ယိုၼ်ႈပၼ် ႁိုၼ်းၼႃႇ တိုၼ်ႇယဝ်ႉ"
40, ဢွၼ် - တူဝ်ၽႅတ်းသဵင်လင်, "မႆႉၵွၼ် ႁွၼ်ႇတွၼ်ႉ မီးလွၼ်ႉ မွၼ်းၶႆႇ ၼမ်ႉပွၼ်"
39, ဢူၼ် - တူဝ်ၽႅတ်းသဵင်လင်, "သူၼ်ႈတိၼ် မူၼ်းလီ တူၼ်ႈႁူၼ်း ၵူၼ်မူၼ်ႇ ဝူၼ်ႉထူၼ်ႈ"
38, ဢုၼ် - တူဝ်ၽႅတ်းသဵင်လင်, "ၸဝ်ႈမုၼ် ၶုၼ်ယႂ်ႇ ႁုၼ်ႈမုၼ်း တႃးမုၼ်ႈ ၶဝ်ႈမုၼ်း"
37, ဢႅၼ် - တူဝ်ၽႅတ်းသဵင်လင်, "လႅၼ်ႈဝႅၼ် ၶႅၼ်ႇၶႅၼ်ႇ မႆႉၵႅၼ်ႉ မႅၼ်ႈဢဝ် လႅၼ်လိၼ်"
36, ဢဵၼ် - တူဝ်ၽႅတ်းသဵင်လင်, "ၾႆးတဵၼ်း ယဵၼ်းပဵၼ် ႁဵၼ်လဵၼ်း လၢႆသဵၼ်ႈ လႄႇလဵၼ်ႈ"
35, ဢိၼ် - တူဝ်ၽႅတ်းသဵင်လင်, "မေႃႈလိၼ် တိၼ်သိၼ်ႈ ၵိၼ်မိၼ်ႉ ႁိၼ်ႉမိၼ် ႁိၼ်သူမ်ႈ"
34, ဢၢၼ် - တူဝ်ၽႅတ်းသဵင်လင်, "ႁၼ်ႁၢၼ်ႇ တႂ်ႈၸၢၼ်း ၼၢၼ်းယၢၼ် ပၢၼ်လၢၼ် ၵၢၼ်ဝၢၼ်ႈ"
33, ဢၼ် - တူဝ်ၽႅတ်းသဵင်လင်, "ၽၼ်းမႆႉ လၼ်းၵၼ်း ႁၼ်မၼ်း ဝၼ်းၼၼ်ႉ တၼ်းယူႇ"
32, ဢိူမ် - တူဝ်ၽႅတ်းသဵင်လင်, "ငူးလိူမ် တႃလိူမ်ႈ မီးၵိူမ်ႈ ၵိူဝ်ၸိူမ်ႈ ပိူမ်ႉၼႃႇ"
31, ဢိုမ် - တူဝ်ၽႅတ်းသဵင်လင်, "ၵမ်ၸိုမ်း ယႃႇလိုမ်း မႄးလိုမ်ႉ ၼိူဝ်တိုမ်း ၵိုမ်းၵိုမ်း"
30, ဢွမ် - တူဝ်ၽႅတ်းသဵင်လင်, "သွမ်ႈၼႃး မႃးၸွမ်း ဢွမ်ႈပွမ်ႈ ထွမ်ႇလႄႈ ႁွမ်တႄႉ"
29, ဢူမ် - တူဝ်ၽႅတ်းသဵင်လင်, "ၵူမ်ႈႁူဝ် တူဝ်ၵူမ်ႈ ႁူမ်ႇတူမ်း လူမ်ႈလူမ်ႈ ႁူမ်ႇမႆႉ"
28, ဢုမ် - တူဝ်ၽႅတ်းသဵင်လင်, "ဢုမ်ၼမ်ႉ ၸၢႆးၼုမ်ႇ ယုမ်ႉတူၺ်း တီႈပုမ် ႁိမ်းသုမ်ႉ"
27, ဢႅမ် - တူဝ်ၽႅတ်းသဵင်လင်, "ၵမ်တႅမ်ႈ ပၢႆလႅမ် ၸွႆႈထႅမ် ၶႅမ်ႉၼႃႇ တႅမ်ႈလီ"
26, ဢဵမ် - တူဝ်ၽႅတ်းသဵင်လင်, "ယိမ်သဵမ် ၸဵမ်ၸဝ်ႉ တဵမ်တဵမ် ၶဵမ်တိူဝ်ႉ တီႈပဵမ်ႉ"
25, ဢိမ် - တူဝ်ၽႅတ်းသဵင်လင်, "ၵိမ်းၾႆး ႁိမ်းၽႃ ဢိမ်ၶိမ်း ၸိမ်းတူၺ်း ၼိမ်ၼိမ်"
24, ဢၢမ် - တူဝ်ၽႅတ်းသဵင်လင်, "ဢလၢမ်ႇ တမ်ယၢမ်း လၢမ်းထၢမ် ၸၢမ်းၵၢမ်ႇ ႁၢမ်ၶၢမ်ႈ"
23, ဢမ် - တူဝ်ၽႅတ်းသဵင်လင်, "ၵမ်ဝႆႉ ၼမ်ၼမ် ဢမ်ႇၸမ် ၼမ်ႉယမ်း ၶမ်းၼမ်"
22, ဢႂ် - မႄးၵပ်းသွၼ်ႉ, "မႂ်မႆႉ သႂ်ႇဝႆႉ ၽႂ်းၽႂ်း ၼႂ်းၸႂ် သႂ်မႂ်ႇ"
21, ဢႅဝ် - မႄးၵပ်းသွၼ်ႉ, "လႅဝ်းၽၢႆ ၸၢႆးၵႅဝ်ႈ ဢႅဝ်ႇၽႅဝ် ဢႅဝ်ၶႅဝ်ႉ ၶႅဝ်းၼႃႇ"
20, ဢဵဝ် - မႄးၵပ်းသွၼ်ႉ, "ၶဵဝ်ႈၵဵဝ်ႉ ယိူဝ်ႈၶဵဝ် မိူဝ်ႈလဵဝ် ၸဵဝ်းႁဵဝ်ႇ ၽဵဝ်ႈယဝ်ႉ"
19, ဢိဝ် - မႄးၵပ်းသွၼ်ႉ, "သိဝ်ႇၽၢႆ လၢႆၼိဝ်ႉ ၵိဝ်ႉတႃ သႃႉတိဝ်ႈ ႁိဝ်ႈၼိဝ်ႉ"
18, ဢၢဝ် - မႄးၵပ်းသွၼ်ႉ, "မၢဝ်ႇသၢဝ် ၶၢဝ်ၶၢဝ် ယႃႇငၢဝ်ႈ ၶဝ်ႈၸၢဝ်ႈ ႁၢဝ်ႈၼႃႇ"
17, ဢဝ် - မႄးၵပ်းသွၼ်ႉ, "ၸဝ်ႈၶဝ်ႈ ၶဝ်ႈႁဝ်း ႁဝ်းဢဝ် ၸဝ်ႉၸဝ်ႉ ယဝ်ႉယဝ်ႉ"
16, ဢိူၺ် - မႄးၵပ်းသွၼ်ႉ, "ႁိူၺ်ႉ! ၵႂၢႆးတူဝ်ၼႆႉ ႁိူၺ်ႉႁိူၺ်ႉ! ဝူဝ်းတူဝ်ၼႆႉ"
15, ဢိုၺ် - မႄးၵပ်းသွၼ်ႉ, "ဢလိူၺ်ႉသူၵေႃႈ! ဢိူၺ်းႁိူၺ်း! တႃႉလီၶႆႈၶူဝ် ႁိူၺ်ႉ! သူၸိူဝ်းၼႆႉ မႃးလႃႈၵေႃႉႁိူၺ်း!"
14, ဢွႆ - မႄးၵပ်းသွၼ်ႉ, "လွႆၼွႆႉ သွႆးယွႆႈ ၵွႆႈႁွႆႈ ပွႆႇႁွႆႇ လွႆးလွႆး"
13, ဢူၺ် - မႄးၵပ်းသွၼ်ႉ, "ၵေႃၵူၺ်ႈ ထူၺ်ႈမူၺ်ႉ ၸူၺ်ႉတူၺ်း ႁူၺ်ႇၵူၺ်ႈ ႁူၺ်ႈတူၺ်"
12, ဢုၺ် - မႄးၵပ်းသွၼ်ႉ, "ပႃႈတုၺ်ႈ ဢုၺ်ႉဢုၺ်ႉ ၵုၺ်ႉၽုၺ်ႇ မႆၵုၺ် ယုၺ်းယုၺ်း"
11, ဢၢႆ - မႄးၵပ်းသွၼ်ႉ, "ၶၢႆၵႂၢႆး ၸၢႆႇငၢႆႈ ႁၢႆလၢႆ လၢႆႈလၢႆး ၽၢႆႇသၢႆႉ"
10, ဢႆ - မႄးၵပ်းသွၼ်ႉ, "ၵႆႇၶႆႇ ဝႆႉၼႆႈ တႆႈၾႆး တႆးၵႆႉ ထႆႁႆႈ"
9, ဢိူဝ် - မႄႈၵပ်းငဝ်ႈ, "ၶိူဝ်းသိူဝ် ၼိူဝ်ႁိူဝ်း ၸိူဝ်ႉၶိူဝ်း မိူဝ်းၼိူဝ် ထိူဝ်ၼိူဝ်ႉ"
8, ဢိုဝ် - မႄႈၵပ်းငဝ်ႈ, "ၽႃႇမိုဝ်း သိုဝ်ႉတိုဝ်း သိုဝ်ႈသိုဝ်ႈ လိုဝ်ႈယူႇ တီႈတိုဝ်ႉ"
7, ဢေႃ - မႄႈၵပ်းငဝ်ႈ, "ႁေႃႈလေႃႉ မေႃႁေႃႈ ပေႃးပေႃႉ မေႃႈၼေႃႇ သေႃႉပေႃ"
6, ဢူဝ် - မႄႈၵပ်းငဝ်ႈ, "ဝူဝ်းသူဝ်း ၵူဝ်ႁူဝ်ႉ ၶူဝ်ႈထူဝ်ႇ ထူဝ်ႇႁူဝ် ၸူဝ်းၶူဝ်"
5, ဢႄ - မႄႈၵပ်းငဝ်ႈ, "ပႄႉမႄႈ ႁႄတႄႉ ၶႄးၶႄး သႄႉၼႄး တႄႉတႄႉ"
4, ဢေ - မႄႈၵပ်းငဝ်ႈ, "တေၸေး သေႇသေႇ ၸေႈဢေႇ ပေလေး တေႁေႈ"
3, ဢူ - မႄႈၵပ်းငဝ်ႈ, "ငူးယူႇ ႁူးၼူ ယူးလူႉ ပူႇသူ ႁူႉယူႇ"
2, ဢီ - မႄႈၵပ်းငဝ်ႈ, "မီပီး မီးတီႈ ပီႈယီႈ တီႉမီ တီႈၵီႇ"
1, ဢႃ - မႄႈၵပ်းငဝ်ႈ, "မႃႉလႃး မႃးယႃႉ ပႃႇၶႃး ႁႃမႃး ယႃႇၸႃႉ"
